stressScores,stepCount,recoveryLabel,nn_interval,hf_lf,hfnu,lfnu,hf,lf,processedHr,RMSSD,SDNN,win_RR,commonTime,sleepTime,sleepQuality,activityLevel
3,0,0,609.492333349341,0.269282060336055,0.212153049941287,0.7878469500587121,211.41912965970806,785.1214796702886,108.39065189603194,23.882264906907633,218.60751237643186,609.492333349341,2021-01-13T02:38:18Z,2021-01-13T02:29:18Z,0,3
4,12,0,713.4691504310729,0.19786910243507802,0.16518424428248502,0.8348157557175141,653.1107750092058,3300.7213707026094,95.37214344516855,23.86708636484309,253.17529135166785,-10.0,2021-01-13T02:39:18Z,2021-01-13T02:29:48Z,0,1
1,0,2,813.2674709163836,0.168222235504146,0.143998487951695,0.8560015120483041,411.1677661410183,2444.193925427199,83.40940765599866,23.852453623848834,248.00154681345407,813.2674709163836,2021-01-13T02:40:18Z,2021-01-13T02:30:18Z,4,3
1,0,2,912.9168038190845,0.133779352783889,0.11799416919650701,0.882005830803492,27.967411879942357,209.05626539486713,71.48610247904824,23.839730815237075,197.7536647855387,912.9168038190845,2021-01-13T02:41:18Z,2021-01-13T02:30:48Z,4,3
4,0,0,0.0,,,,,,0.0,24.632138180798126,,0.0,2021-01-13T02:42:18Z,2021-01-13T02:31:18Z,4,3
4,0,0,0.0,,,,,,0.0,25.424545546359177,,0.0,2021-01-13T02:43:18Z,2021-01-13T02:31:48Z,4,3
4,0,0,0.0,,,,,,0.0,26.216952911920224,,0.0,2021-01-13T02:44:18Z,2021-01-13T02:32:18Z,4,3
4,0,0,0.0,,,,,,0.0,27.009360277481274,,0.0,2021-01-13T02:45:18Z,2021-01-13T02:32:48Z,4,3
4,0,0,0.0,,,,,,0.0,27.801767643042325,,0.0,2021-01-13T02:46:18Z,2021-01-13T02:33:18Z,4,3
4,0,0,0.0,,,,,,0.0,28.594175008603376,,0.0,2021-01-13T02:47:18Z,2021-01-13T02:33:48Z,4,3
4,0,0,0.0,,,,,,0.0,29.386582374164426,,0.0,2021-01-13T02:48:18Z,2021-01-13T02:34:18Z,4,3
4,0,0,0.0,,,,,,0.0,30.178989739725473,,0.0,2021-01-13T02:49:18Z,2021-01-13T02:34:48Z,4,3
4,0,0,0.0,,,,,,0.0,30.971397105286524,,0.0,2021-01-13T02:50:18Z,2021-01-13T02:35:18Z,4,3
4,0,0,0.0,,,,,,0.0,31.763804470847575,,0.0,2021-01-13T02:51:18Z,2021-01-13T02:35:48Z,4,3
